client_name,supply_period,datetime,date,correct_hour,hour,weekday,wesm,kwh
bounty_madera,30/09/2023,26/08/2023 0:00,26/08/2023,0,1,5,5.337096167,433.182
bounty_madera,30/09/2023,26/08/2023 1:00,26/08/2023,1,2,5,4.969945071,416.093
bounty_madera,30/09/2023,26/08/2023 2:00,26/08/2023,2,3,5,4.489094715,414.557
bounty_madera,30/09/2023,26/08/2023 3:00,26/08/2023,3,4,5,4.37630194,405.076
bounty_madera,30/09/2023,26/08/2023 4:00,26/08/2023,4,5,5,4.275621902,439.397
bounty_madera,30/09/2023,26/08/2023 5:00,26/08/2023,5,6,5,3.913183496,472.98
bounty_madera,30/09/2023,26/08/2023 6:00,26/08/2023,6,7,5,2.626528507,470.929
bounty_madera,30/09/2023,26/08/2023 7:00,26/08/2023,7,8,5,2.553887739,512.617
bounty_madera,30/09/2023,26/08/2023 8:00,26/08/2023,8,9,5,3.075561672,544.483
bounty_madera,30/09/2023,26/08/2023 9:00,26/08/2023,9,10,5,3.438739974,562.825
bounty_madera,30/09/2023,26/08/2023 10:00,26/08/2023,10,11,5,3.712006807,577.854
bounty_madera,30/09/2023,26/08/2023 11:00,26/08/2023,11,12,5,3.291405252,548.225
bounty_madera,30/09/2023,26/08/2023 12:00,26/08/2023,12,13,5,2.753100232,566.979
bounty_madera,30/09/2023,26/08/2023 13:00,26/08/2023,13,14,5,3.706243969,504.117
bounty_madera,30/09/2023,26/08/2023 14:00,26/08/2023,14,15,5,2.958452708,516.114
bounty_madera,30/09/2023,26/08/2023 15:00,26/08/2023,15,16,5,2.600780597,64.621
bounty_madera,30/09/2023,26/08/2023 16:00,26/08/2023,16,17,5,2.623550978,0
bounty_madera,30/09/2023,26/08/2023 17:00,26/08/2023,17,18,5,2.667880455,23.142
bounty_madera,30/09/2023,26/08/2023 18:00,26/08/2023,18,19,5,2.719098526,113.904
bounty_madera,30/09/2023,26/08/2023 19:00,26/08/2023,19,20,5,3.006945629,476.723
bounty_madera,30/09/2023,26/08/2023 20:00,26/08/2023,20,21,5,3.917005708,407.958
bounty_madera,30/09/2023,26/08/2023 21:00,26/08/2023,21,22,5,3.96727888,456.305
bounty_madera,30/09/2023,26/08/2023 22:00,26/08/2023,22,23,5,3.560595192,447.653
bounty_madera,30/09/2023,26/08/2023 23:00,26/08/2023,23,24,5,3.319833987,455.45
bounty_madera,30/09/2023,27/08/2023 0:00,27/08/2023,0,1,6,3.624337689,431.947
bounty_madera,30/09/2023,27/08/2023 1:00,27/08/2023,1,2,6,3.372141493,397.597
bounty_madera,30/09/2023,27/08/2023 2:00,27/08/2023,2,3,6,3.771710686,357.958
bounty_madera,30/09/2023,27/08/2023 3:00,27/08/2023,3,4,6,3.636956459,345.006
bounty_madera,30/09/2023,27/08/2023 4:00,27/08/2023,4,5,6,3.492902321,386.748
bounty_madera,30/09/2023,27/08/2023 5:00,27/08/2023,5,6,6,3.188085656,452.23
bounty_madera,30/09/2023,27/08/2023 6:00,27/08/2023,6,7,6,3.006702119,490.581
bounty_madera,30/09/2023,27/08/2023 7:00,27/08/2023,7,8,6,3.262907837,503.551
bounty_madera,30/09/2023,27/08/2023 8:00,27/08/2023,8,9,6,3.362967247,541.67
bounty_madera,30/09/2023,27/08/2023 9:00,27/08/2023,9,10,6,3.495635231,565.669
bounty_madera,30/09/2023,27/08/2023 10:00,27/08/2023,10,11,6,3.134276101,579.948
bounty_madera,30/09/2023,27/08/2023 11:00,27/08/2023,11,12,6,3.250846855,536.327
bounty_madera,30/09/2023,27/08/2023 12:00,27/08/2023,12,13,6,2.951353716,566.938
bounty_madera,30/09/2023,27/08/2023 13:00,27/08/2023,13,14,6,2.995985062,558.421
bounty_madera,30/09/2023,27/08/2023 14:00,27/08/2023,14,15,6,3.106112523,546.022
bounty_madera,30/09/2023,27/08/2023 15:00,27/08/2023,15,16,6,2.966817895,513.748
bounty_madera,30/09/2023,27/08/2023 16:00,27/08/2023,16,17,6,2.882709271,504.622
bounty_madera,30/09/2023,27/08/2023 17:00,27/08/2023,17,18,6,2.931680289,476.611
bounty_madera,30/09/2023,27/08/2023 18:00,27/08/2023,18,19,6,3.980839251,454.142
bounty_madera,30/09/2023,27/08/2023 19:00,27/08/2023,19,20,6,4.002889624,412.617
bounty_madera,30/09/2023,27/08/2023 20:00,27/08/2023,20,21,6,3.604739816,375.512
bounty_madera,30/09/2023,27/08/2023 21:00,27/08/2023,21,22,6,3.057520273,335.202
bounty_madera,30/09/2023,27/08/2023 22:00,27/08/2023,22,23,6,2.722268598,333.446
bounty_madera,30/09/2023,27/08/2023 23:00,27/08/2023,23,24,6,2.61033433,362.367
bounty_madera,30/09/2023,28/08/2023 0:00,28/08/2023,0,1,0,3.539662572,344.157
bounty_madera,30/09/2023,28/08/2023 1:00,28/08/2023,1,2,0,3.087234939,307.253
bounty_madera,30/09/2023,28/08/2023 2:00,28/08/2023,2,3,0,2.808439922,296.895
bounty_madera,30/09/2023,28/08/2023 3:00,28/08/2023,3,4,0,2.608567958,293.386
bounty_madera,30/09/2023,28/08/2023 4:00,28/08/2023,4,5,0,2.674839827,304.953
bounty_madera,30/09/2023,28/08/2023 5:00,28/08/2023,5,6,0,2.753010455,320.498
bounty_madera,30/09/2023,28/08/2023 6:00,28/08/2023,6,7,0,2.622149627,344.045
bounty_madera,30/09/2023,28/08/2023 7:00,28/08/2023,7,8,0,2.868600112,501.346
bounty_madera,30/09/2023,28/08/2023 8:00,28/08/2023,8,9,0,2.068431343,549.372
bounty_madera,30/09/2023,28/08/2023 9:00,28/08/2023,9,10,0,3.077210432,597.282
bounty_madera,30/09/2023,28/08/2023 10:00,28/08/2023,10,11,0,3.687183288,588.363
bounty_madera,30/09/2023,28/08/2023 11:00,28/08/2023,11,12,0,3.499770683,558.812
bounty_madera,30/09/2023,28/08/2023 12:00,28/08/2023,12,13,0,3.126737786,551.12
bounty_madera,30/09/2023,28/08/2023 13:00,28/08/2023,13,14,0,3.611155302,572.482
bounty_madera,30/09/2023,28/08/2023 14:00,28/08/2023,14,15,0,3.675557989,574.56
bounty_madera,30/09/2023,28/08/2023 15:00,28/08/2023,15,16,0,3.640404321,558.298
bounty_madera,30/09/2023,28/08/2023 16:00,28/08/2023,16,17,0,3.625832987,567.48
bounty_madera,30/09/2023,28/08/2023 17:00,28/08/2023,17,18,0,3.62302967,487.997
bounty_madera,30/09/2023,28/08/2023 18:00,28/08/2023,18,19,0,4.360332708,482.068
bounty_madera,30/09/2023,28/08/2023 19:00,28/08/2023,19,20,0,4.806573156,412.982
bounty_madera,30/09/2023,28/08/2023 20:00,28/08/2023,20,21,0,4.982154761,386.992
bounty_madera,30/09/2023,28/08/2023 21:00,28/08/2023,21,22,0,5.175163187,379.482
bounty_madera,30/09/2023,28/08/2023 22:00,28/08/2023,22,23,0,4.346972803,388.517
bounty_madera,30/09/2023,28/08/2023 23:00,28/08/2023,23,24,0,4.209935254,389.13
bounty_madera,30/09/2023,29/08/2023 0:00,29/08/2023,0,1,1,4.136180853,345.168
bounty_madera,30/09/2023,29/08/2023 1:00,29/08/2023,1,2,1,3.493759835,316.437
bounty_madera,30/09/2023,29/08/2023 2:00,29/08/2023,2,3,1,2.961595468,305.428
bounty_madera,30/09/2023,29/08/2023 3:00,29/08/2023,3,4,1,2.880892507,297.187
bounty_madera,30/09/2023,29/08/2023 4:00,29/08/2023,4,5,1,3.521891442,306.381
bounty_madera,30/09/2023,29/08/2023 5:00,29/08/2023,5,6,1,3.595248281,337.578
bounty_madera,30/09/2023,29/08/2023 6:00,29/08/2023,6,7,1,3.361300339,348.348
bounty_madera,30/09/2023,29/08/2023 7:00,29/08/2023,7,8,1,4.170086425,464.096
bounty_madera,30/09/2023,29/08/2023 8:00,29/08/2023,8,9,1,4.597873976,549.906
bounty_madera,30/09/2023,29/08/2023 9:00,29/08/2023,9,10,1,5.498421999,597.5
bounty_madera,30/09/2023,29/08/2023 10:00,29/08/2023,10,11,1,5.59033837,601.755
bounty_madera,30/09/2023,29/08/2023 11:00,29/08/2023,11,12,1,4.68482962,570.389
bounty_madera,30/09/2023,29/08/2023 12:00,29/08/2023,12,13,1,4.032654375,594.944
bounty_madera,30/09/2023,29/08/2023 13:00,29/08/2023,13,14,1,5.261608563,600.834
bounty_madera,30/09/2023,29/08/2023 14:00,29/08/2023,14,15,1,5.435554823,593.547
bounty_madera,30/09/2023,29/08/2023 15:00,29/08/2023,15,16,1,4.671346812,564.729
bounty_madera,30/09/2023,29/08/2023 16:00,29/08/2023,16,17,1,4.086405925,577.39
bounty_madera,30/09/2023,29/08/2023 17:00,29/08/2023,17,18,1,3.754126683,554.837
bounty_madera,30/09/2023,29/08/2023 18:00,29/08/2023,18,19,1,4.221294298,537.05
bounty_madera,30/09/2023,29/08/2023 19:00,29/08/2023,19,20,1,4.010739213,503.185
bounty_madera,30/09/2023,29/08/2023 20:00,29/08/2023,20,21,1,5.093578625,454.458
bounty_madera,30/09/2023,29/08/2023 21:00,29/08/2023,21,22,1,4.833301386,409.089
bounty_madera,30/09/2023,29/08/2023 22:00,29/08/2023,22,23,1,4.394438499,419.818
bounty_madera,30/09/2023,29/08/2023 23:00,29/08/2023,23,24,1,3.507051217,432.282
bounty_madera,30/09/2023,30/08/2023 0:00,30/08/2023,0,1,2,3.63587522,417.131
bounty_madera,30/09/2023,30/08/2023 1:00,30/08/2023,1,2,2,3.421772959,396.645
bounty_madera,30/09/2023,30/08/2023 2:00,30/08/2023,2,3,2,3.292621538,393.875
bounty_madera,30/09/2023,30/08/2023 3:00,30/08/2023,3,4,2,3.121521411,347.339
bounty_madera,30/09/2023,30/08/2023 4:00,30/08/2023,4,5,2,3.547963011,344.672
bounty_madera,30/09/2023,30/08/2023 5:00,30/08/2023,5,6,2,3.84844398,379.945
bounty_madera,30/09/2023,30/08/2023 6:00,30/08/2023,6,7,2,3.191337168,395.555
bounty_madera,30/09/2023,30/08/2023 7:00,30/08/2023,7,8,2,4.023491605,440.655
bounty_madera,30/09/2023,30/08/2023 8:00,30/08/2023,8,9,2,4.784005695,530.133
bounty_madera,30/09/2023,30/08/2023 9:00,30/08/2023,9,10,2,4.73940939,586.904
bounty_madera,30/09/2023,30/08/2023 10:00,30/08/2023,10,11,2,5.290290474,604.094
bounty_madera,30/09/2023,30/08/2023 11:00,30/08/2023,11,12,2,4.371019309,545.291
bounty_madera,30/09/2023,30/08/2023 12:00,30/08/2023,12,13,2,3.766636382,184.232
bounty_madera,30/09/2023,30/08/2023 13:00,30/08/2023,13,14,2,5.022014764,409.197
bounty_madera,30/09/2023,30/08/2023 14:00,30/08/2023,14,15,2,4.75574764,467.849
bounty_madera,30/09/2023,30/08/2023 15:00,30/08/2023,15,16,2,4.357432883,427.727
bounty_madera,30/09/2023,30/08/2023 16:00,30/08/2023,16,17,2,4.564870854,466.41
bounty_madera,30/09/2023,30/08/2023 17:00,30/08/2023,17,18,2,2.964134421,472.823
bounty_madera,30/09/2023,30/08/2023 18:00,30/08/2023,18,19,2,4.069275384,454.452
bounty_madera,30/09/2023,30/08/2023 19:00,30/08/2023,19,20,2,3.150026198,378.306
bounty_madera,30/09/2023,30/08/2023 20:00,30/08/2023,20,21,2,4.158074156,387.875
bounty_madera,30/09/2023,30/08/2023 21:00,30/08/2023,21,22,2,4.447638693,393.871
bounty_madera,30/09/2023,30/08/2023 22:00,30/08/2023,22,23,2,3.86186982,375.886
bounty_madera,30/09/2023,30/08/2023 23:00,30/08/2023,23,24,2,3.688412747,367.373
bounty_madera,30/09/2023,31/08/2023 0:00,31/08/2023,0,1,3,4.20307261,358.231
bounty_madera,30/09/2023,31/08/2023 1:00,31/08/2023,1,2,3,4.174606616,318.872
bounty_madera,30/09/2023,31/08/2023 2:00,31/08/2023,2,3,3,3.946490367,305.167
bounty_madera,30/09/2023,31/08/2023 3:00,31/08/2023,3,4,3,3.485536858,303.643
bounty_madera,30/09/2023,31/08/2023 4:00,31/08/2023,4,5,3,3.676088789,324.865
bounty_madera,30/09/2023,31/08/2023 5:00,31/08/2023,5,6,3,3.905883564,339.695
bounty_madera,30/09/2023,31/08/2023 6:00,31/08/2023,6,7,3,2.776836849,377.055
bounty_madera,30/09/2023,31/08/2023 7:00,31/08/2023,7,8,3,3.28744813,371.607
bounty_madera,30/09/2023,31/08/2023 8:00,31/08/2023,8,9,3,3.593686186,383.66
bounty_madera,30/09/2023,31/08/2023 9:00,31/08/2023,9,10,3,3.183949911,442.008
bounty_madera,30/09/2023,31/08/2023 10:00,31/08/2023,10,11,3,3.86922145,494.793
bounty_madera,30/09/2023,31/08/2023 11:00,31/08/2023,11,12,3,3.515438238,503.858
bounty_madera,30/09/2023,31/08/2023 12:00,31/08/2023,12,13,3,3.287739789,554.523
bounty_madera,30/09/2023,31/08/2023 13:00,31/08/2023,13,14,3,3.207753953,538.177
bounty_madera,30/09/2023,31/08/2023 14:00,31/08/2023,14,15,3,3.287549249,569.079
bounty_madera,30/09/2023,31/08/2023 15:00,31/08/2023,15,16,3,2.731669147,552.325
bounty_madera,30/09/2023,31/08/2023 16:00,31/08/2023,16,17,3,2.958038022,558.31
bounty_madera,30/09/2023,31/08/2023 17:00,31/08/2023,17,18,3,2.652244307,541.893
bounty_madera,30/09/2023,31/08/2023 18:00,31/08/2023,18,19,3,4.153687304,535.768
bounty_madera,30/09/2023,31/08/2023 19:00,31/08/2023,19,20,3,3.379998061,499.865
bounty_madera,30/09/2023,31/08/2023 20:00,31/08/2023,20,21,3,4.34032918,483.508
bounty_madera,30/09/2023,31/08/2023 21:00,31/08/2023,21,22,3,3.781548064,472.592
bounty_madera,30/09/2023,31/08/2023 22:00,31/08/2023,22,23,3,3.176417892,461.115
bounty_madera,30/09/2023,31/08/2023 23:00,31/08/2023,23,24,3,2.955574181,449.01
bounty_madera,30/09/2023,01/09/2023 0:00,01/09/2023,0,1,4,3.626917505,434.106
bounty_madera,30/09/2023,01/09/2023 1:00,01/09/2023,1,2,4,3.204543221,415.372
bounty_madera,30/09/2023,01/09/2023 2:00,01/09/2023,2,3,4,3.052264055,403.331
bounty_madera,30/09/2023,01/09/2023 3:00,01/09/2023,3,4,4,2.822247947,380.053
bounty_madera,30/09/2023,01/09/2023 4:00,01/09/2023,4,5,4,3.409906437,384.556
bounty_madera,30/09/2023,01/09/2023 5:00,01/09/2023,5,6,4,3.42747233,404.902
bounty_madera,30/09/2023,01/09/2023 6:00,01/09/2023,6,7,4,2.656180934,446.805
bounty_madera,30/09/2023,01/09/2023 7:00,01/09/2023,7,8,4,3.346886668,489.249
bounty_madera,30/09/2023,01/09/2023 8:00,01/09/2023,8,9,4,3.083384505,443.016
bounty_madera,30/09/2023,01/09/2023 9:00,01/09/2023,9,10,4,4.11593036,0
bounty_madera,30/09/2023,01/09/2023 10:00,01/09/2023,10,11,4,4.622127435,0
bounty_madera,30/09/2023,01/09/2023 11:00,01/09/2023,11,12,4,4.466955683,0
bounty_madera,30/09/2023,01/09/2023 12:00,01/09/2023,12,13,4,4.331478558,0
bounty_madera,30/09/2023,01/09/2023 13:00,01/09/2023,13,14,4,5.202114011,0
bounty_madera,30/09/2023,01/09/2023 14:00,01/09/2023,14,15,4,4.734725544,0
bounty_madera,30/09/2023,01/09/2023 15:00,01/09/2023,15,16,4,4.640122758,235.325
bounty_madera,30/09/2023,01/09/2023 16:00,01/09/2023,16,17,4,4.722264615,547.941
bounty_madera,30/09/2023,01/09/2023 17:00,01/09/2023,17,18,4,5.097770689,513.135
bounty_madera,30/09/2023,01/09/2023 18:00,01/09/2023,18,19,4,4.981635356,469.812
bounty_madera,30/09/2023,01/09/2023 19:00,01/09/2023,19,20,4,4.669461563,386.821
bounty_madera,30/09/2023,01/09/2023 20:00,01/09/2023,20,21,4,4.856775023,395.412
bounty_madera,30/09/2023,01/09/2023 21:00,01/09/2023,21,22,4,4.813898088,414.855
bounty_madera,30/09/2023,01/09/2023 22:00,01/09/2023,22,23,4,4.443134444,423.742
bounty_madera,30/09/2023,01/09/2023 23:00,01/09/2023,23,24,4,4.287705886,373.813
bounty_madera,30/09/2023,02/09/2023 0:00,02/09/2023,0,1,5,3.873518253,166.839
bounty_madera,30/09/2023,02/09/2023 1:00,02/09/2023,1,2,5,3.673947748,316.217
bounty_madera,30/09/2023,02/09/2023 2:00,02/09/2023,2,3,5,3.558378859,314.123
bounty_madera,30/09/2023,02/09/2023 3:00,02/09/2023,3,4,5,2.808585373,320.598
bounty_madera,30/09/2023,02/09/2023 4:00,02/09/2023,4,5,5,2.186058148,347.227
bounty_madera,30/09/2023,02/09/2023 5:00,02/09/2023,5,6,5,2.754565518,378.963
bounty_madera,30/09/2023,02/09/2023 6:00,02/09/2023,6,7,5,2.682521203,401.574
bounty_madera,30/09/2023,02/09/2023 7:00,02/09/2023,7,8,5,2.724542395,427.65
bounty_madera,30/09/2023,02/09/2023 8:00,02/09/2023,8,9,5,3.361846872,446.595
bounty_madera,30/09/2023,02/09/2023 9:00,02/09/2023,9,10,5,3.732690541,509.095
bounty_madera,30/09/2023,02/09/2023 10:00,02/09/2023,10,11,5,4.077366312,546.651
bounty_madera,30/09/2023,02/09/2023 11:00,02/09/2023,11,12,5,4.164531456,520.589
bounty_madera,30/09/2023,02/09/2023 12:00,02/09/2023,12,13,5,4.095812604,531.879
bounty_madera,30/09/2023,02/09/2023 13:00,02/09/2023,13,14,5,4.256703141,544.599
bounty_madera,30/09/2023,02/09/2023 14:00,02/09/2023,14,15,5,4.312622298,536.391
bounty_madera,30/09/2023,02/09/2023 15:00,02/09/2023,15,16,5,4.067917529,539.805
bounty_madera,30/09/2023,02/09/2023 16:00,02/09/2023,16,17,5,3.819126728,526.76
bounty_madera,30/09/2023,02/09/2023 17:00,02/09/2023,17,18,5,4.059433197,506.432
bounty_madera,30/09/2023,02/09/2023 18:00,02/09/2023,18,19,5,4.797570731,497.33
bounty_madera,30/09/2023,02/09/2023 19:00,02/09/2023,19,20,5,4.568944658,471.559
bounty_madera,30/09/2023,02/09/2023 20:00,02/09/2023,20,21,5,4.620335749,460.081
bounty_madera,30/09/2023,02/09/2023 21:00,02/09/2023,21,22,5,4.416798328,461.64
bounty_madera,30/09/2023,02/09/2023 22:00,02/09/2023,22,23,5,4.149219599,447.921
bounty_madera,30/09/2023,02/09/2023 23:00,02/09/2023,23,24,5,3.938444272,430.835
bounty_madera,30/09/2023,03/09/2023 0:00,03/09/2023,0,1,6,3.6692008,408.997
bounty_madera,30/09/2023,03/09/2023 1:00,03/09/2023,1,2,6,3.498459225,397.429
bounty_madera,30/09/2023,03/09/2023 2:00,03/09/2023,2,3,6,3.450998604,397.446
bounty_madera,30/09/2023,03/09/2023 3:00,03/09/2023,3,4,6,3.060643056,390.304
bounty_madera,30/09/2023,03/09/2023 4:00,03/09/2023,4,5,6,2.916907456,390.019
bounty_madera,30/09/2023,03/09/2023 5:00,03/09/2023,5,6,6,2.075875844,412.847
bounty_madera,30/09/2023,03/09/2023 6:00,03/09/2023,6,7,6,2.054501679,455.453
bounty_madera,30/09/2023,03/09/2023 7:00,03/09/2023,7,8,6,1.716264613,479.236
bounty_madera,30/09/2023,03/09/2023 8:00,03/09/2023,8,9,6,2.784728942,514.454
bounty_madera,30/09/2023,03/09/2023 9:00,03/09/2023,9,10,6,3.310514005,567.2
bounty_madera,30/09/2023,03/09/2023 10:00,03/09/2023,10,11,6,3.43567152,575.228
bounty_madera,30/09/2023,03/09/2023 11:00,03/09/2023,11,12,6,3.237858558,544.916
bounty_madera,30/09/2023,03/09/2023 12:00,03/09/2023,12,13,6,3.345978163,550.419
bounty_madera,30/09/2023,03/09/2023 13:00,03/09/2023,13,14,6,3.339674911,536.449
bounty_madera,30/09/2023,03/09/2023 14:00,03/09/2023,14,15,6,3.662830395,543.583
bounty_madera,30/09/2023,03/09/2023 15:00,03/09/2023,15,16,6,3.556697143,520.262
bounty_madera,30/09/2023,03/09/2023 16:00,03/09/2023,16,17,6,3.95800181,545.757
bounty_madera,30/09/2023,03/09/2023 17:00,03/09/2023,17,18,6,4.159301539,532.669
bounty_madera,30/09/2023,03/09/2023 18:00,03/09/2023,18,19,6,4.478950023,527.6
bounty_madera,30/09/2023,03/09/2023 19:00,03/09/2023,19,20,6,4.430568856,482.647
bounty_madera,30/09/2023,03/09/2023 20:00,03/09/2023,20,21,6,4.56294071,455.902
bounty_madera,30/09/2023,03/09/2023 21:00,03/09/2023,21,22,6,4.657223309,456.025
bounty_madera,30/09/2023,03/09/2023 22:00,03/09/2023,22,23,6,4.183132691,446.405
bounty_madera,30/09/2023,03/09/2023 23:00,03/09/2023,23,24,6,3.399704166,438.727
bounty_madera,30/09/2023,04/09/2023 0:00,04/09/2023,0,1,0,2.808912862,424.126
bounty_madera,30/09/2023,04/09/2023 1:00,04/09/2023,1,2,0,2.993152953,397.387
bounty_madera,30/09/2023,04/09/2023 2:00,04/09/2023,2,3,0,1.899035823,378.408
bounty_madera,30/09/2023,04/09/2023 3:00,04/09/2023,3,4,0,2.575275767,382.919
bounty_madera,30/09/2023,04/09/2023 4:00,04/09/2023,4,5,0,2.609092412,399.089
bounty_madera,30/09/2023,04/09/2023 5:00,04/09/2023,5,6,0,2.770928253,388.457
bounty_madera,30/09/2023,04/09/2023 6:00,04/09/2023,6,7,0,2.550131933,406.523
bounty_madera,30/09/2023,04/09/2023 7:00,04/09/2023,7,8,0,2.606867263,410.022
bounty_madera,30/09/2023,04/09/2023 8:00,04/09/2023,8,9,0,3.026725282,423.729
bounty_madera,30/09/2023,04/09/2023 9:00,04/09/2023,9,10,0,3.408167022,438.639
bounty_madera,30/09/2023,04/09/2023 10:00,04/09/2023,10,11,0,3.297194148,478.972
bounty_madera,30/09/2023,04/09/2023 11:00,04/09/2023,11,12,0,3.774004969,500.475
bounty_madera,30/09/2023,04/09/2023 12:00,04/09/2023,12,13,0,2.439783277,533.766
bounty_madera,30/09/2023,04/09/2023 13:00,04/09/2023,13,14,0,3.997303172,544.951
bounty_madera,30/09/2023,04/09/2023 14:00,04/09/2023,14,15,0,4.191488793,562.295
bounty_madera,30/09/2023,04/09/2023 15:00,04/09/2023,15,16,0,4.247409483,511.472
bounty_madera,30/09/2023,04/09/2023 16:00,04/09/2023,16,17,0,4.637732007,474.856
bounty_madera,30/09/2023,04/09/2023 17:00,04/09/2023,17,18,0,4.316275959,461.592
bounty_madera,30/09/2023,04/09/2023 18:00,04/09/2023,18,19,0,4.512494958,437.116
bounty_madera,30/09/2023,04/09/2023 19:00,04/09/2023,19,20,0,4.306435994,398.034
bounty_madera,30/09/2023,04/09/2023 20:00,04/09/2023,20,21,0,4.733941614,414.566
bounty_madera,30/09/2023,04/09/2023 21:00,04/09/2023,21,22,0,4.749614674,406.002
bounty_madera,30/09/2023,04/09/2023 22:00,04/09/2023,22,23,0,4.520249593,401.792
bounty_madera,30/09/2023,04/09/2023 23:00,04/09/2023,23,24,0,4.105497492,402.037
bounty_madera,30/09/2023,05/09/2023 0:00,05/09/2023,0,1,1,3.4380434,392.519
bounty_madera,30/09/2023,05/09/2023 1:00,05/09/2023,1,2,1,3.010104539,384.125
bounty_madera,30/09/2023,05/09/2023 2:00,05/09/2023,2,3,1,2.867818447,369.957
bounty_madera,30/09/2023,05/09/2023 3:00,05/09/2023,3,4,1,2.730887279,363.972
bounty_madera,30/09/2023,05/09/2023 4:00,05/09/2023,4,5,1,3.048626318,386.944
bounty_madera,30/09/2023,05/09/2023 5:00,05/09/2023,5,6,1,2.955212166,420.92
bounty_madera,30/09/2023,05/09/2023 6:00,05/09/2023,6,7,1,2.212486696,448.387
bounty_madera,30/09/2023,05/09/2023 7:00,05/09/2023,7,8,1,2.953931496,493.39
bounty_madera,30/09/2023,05/09/2023 8:00,05/09/2023,8,9,1,4.111199402,533.757
bounty_madera,30/09/2023,05/09/2023 9:00,05/09/2023,9,10,1,4.141254835,559.897
bounty_madera,30/09/2023,05/09/2023 10:00,05/09/2023,10,11,1,4.834976943,565.316
bounty_madera,30/09/2023,05/09/2023 11:00,05/09/2023,11,12,1,4.289505376,533.002
bounty_madera,30/09/2023,05/09/2023 12:00,05/09/2023,12,13,1,3.805445967,541.186
bounty_madera,30/09/2023,05/09/2023 13:00,05/09/2023,13,14,1,4.737390886,532.117
bounty_madera,30/09/2023,05/09/2023 14:00,05/09/2023,14,15,1,5.02149827,535.906
bounty_madera,30/09/2023,05/09/2023 15:00,05/09/2023,15,16,1,3.917849729,538.714
bounty_madera,30/09/2023,05/09/2023 16:00,05/09/2023,16,17,1,3.932544369,541.271
bounty_madera,30/09/2023,05/09/2023 17:00,05/09/2023,17,18,1,3.375275969,524.746
bounty_madera,30/09/2023,05/09/2023 18:00,05/09/2023,18,19,1,5.248215218,504.231
bounty_madera,30/09/2023,05/09/2023 19:00,05/09/2023,19,20,1,4.724412823,485.004
bounty_madera,30/09/2023,05/09/2023 20:00,05/09/2023,20,21,1,5.228982085,462.21
bounty_madera,30/09/2023,05/09/2023 21:00,05/09/2023,21,22,1,4.910383259,441.698
bounty_madera,30/09/2023,05/09/2023 22:00,05/09/2023,22,23,1,4.635231314,416.152
bounty_madera,30/09/2023,05/09/2023 23:00,05/09/2023,23,24,1,4.057765553,421.945
bounty_madera,30/09/2023,06/09/2023 0:00,06/09/2023,0,1,2,4.184382923,416.422
bounty_madera,30/09/2023,06/09/2023 1:00,06/09/2023,1,2,2,4.262972993,392.711
bounty_madera,30/09/2023,06/09/2023 2:00,06/09/2023,2,3,2,3.831460751,342.284
bounty_madera,30/09/2023,06/09/2023 3:00,06/09/2023,3,4,2,3.566339719,345.429
bounty_madera,30/09/2023,06/09/2023 4:00,06/09/2023,4,5,2,4.184865289,346.974
bounty_madera,30/09/2023,06/09/2023 5:00,06/09/2023,5,6,2,4.294237259,362.594
bounty_madera,30/09/2023,06/09/2023 6:00,06/09/2023,6,7,2,2.960716713,402.143
bounty_madera,30/09/2023,06/09/2023 7:00,06/09/2023,7,8,2,3.012182298,479.499
bounty_madera,30/09/2023,06/09/2023 8:00,06/09/2023,8,9,2,4.087740584,556.345
bounty_madera,30/09/2023,06/09/2023 9:00,06/09/2023,9,10,2,4.44988777,537.487
bounty_madera,30/09/2023,06/09/2023 10:00,06/09/2023,10,11,2,5.143712588,6.489
bounty_madera,30/09/2023,06/09/2023 11:00,06/09/2023,11,12,2,5.165680065,71.505
bounty_madera,30/09/2023,06/09/2023 12:00,06/09/2023,12,13,2,4.666581377,38.305
bounty_madera,30/09/2023,06/09/2023 13:00,06/09/2023,13,14,2,6.183989516,539.292
bounty_madera,30/09/2023,06/09/2023 14:00,06/09/2023,14,15,2,7.212450552,500.79
bounty_madera,30/09/2023,06/09/2023 15:00,06/09/2023,15,16,2,6.724940929,485.478
bounty_madera,30/09/2023,06/09/2023 16:00,06/09/2023,16,17,2,5.855695786,488.673
bounty_madera,30/09/2023,06/09/2023 17:00,06/09/2023,17,18,2,4.666206657,482.247
bounty_madera,30/09/2023,06/09/2023 18:00,06/09/2023,18,19,2,6.602540174,454.387
bounty_madera,30/09/2023,06/09/2023 19:00,06/09/2023,19,20,2,5.716561405,410.588
bounty_madera,30/09/2023,06/09/2023 20:00,06/09/2023,20,21,2,5.574273481,411.957
bounty_madera,30/09/2023,06/09/2023 21:00,06/09/2023,21,22,2,5.553350291,417.749
bounty_madera,30/09/2023,06/09/2023 22:00,06/09/2023,22,23,2,5.004529754,398.954
bounty_madera,30/09/2023,06/09/2023 23:00,06/09/2023,23,24,2,4.772038925,399.9
bounty_madera,30/09/2023,07/09/2023 0:00,07/09/2023,0,1,3,4.46673919,403.986
bounty_madera,30/09/2023,07/09/2023 1:00,07/09/2023,1,2,3,3.997343099,366.778
bounty_madera,30/09/2023,07/09/2023 2:00,07/09/2023,2,3,3,3.090122405,354.922
