client_name,supply period,datetime,date,correct hour,hour,weekday,wesm,kwh
digitaledge2,2023-11-30,2023-10-26 00:00:00,2023-10-26,0,1,3,3.337600298,39.08
digitaledge2,2023-11-30,2023-10-26 00:05:00,2023-10-26,0,1,3,4.897380258,39.08
digitaledge2,2023-11-30,2023-10-26 00:10:00,2023-10-26,0,1,3,4.825614729,39.08
digitaledge2,2023-11-30,2023-10-26 00:15:00,2023-10-26,0,1,3,4.000234292,39
digitaledge2,2023-11-30,2023-10-26 00:20:00,2023-10-26,0,1,3,4.003251775,39
digitaledge2,2023-11-30,2023-10-26 00:25:00,2023-10-26,0,1,3,3.640804574,39
digitaledge2,2023-11-30,2023-10-26 00:30:00,2023-10-26,0,1,3,3.799456548,39.32
digitaledge2,2023-11-30,2023-10-26 00:35:00,2023-10-26,0,1,3,3.995380836,39.32
digitaledge2,2023-11-30,2023-10-26 00:40:00,2023-10-26,0,1,3,3.996032689,39.32
digitaledge2,2023-11-30,2023-10-26 00:45:00,2023-10-26,0,1,3,3.859673568,39.29
digitaledge2,2023-11-30,2023-10-26 00:50:00,2023-10-26,0,1,3,3.99230841,39.29
digitaledge2,2023-11-30,2023-10-26 00:55:00,2023-10-26,0,1,3,3.832026599,39.29
digitaledge2,2023-11-30,2023-10-26 01:00:00,2023-10-26,1,2,3,3.040999367,39.38
digitaledge2,2023-11-30,2023-10-26 01:05:00,2023-10-26,1,2,3,3.35073943,39.38
digitaledge2,2023-11-30,2023-10-26 01:10:00,2023-10-26,1,2,3,3.349837133,39.38
digitaledge2,2023-11-30,2023-10-26 01:15:00,2023-10-26,1,2,3,3.236321161,40.02
digitaledge2,2023-11-30,2023-10-26 01:20:00,2023-10-26,1,2,3,3.597188252,40.02
digitaledge2,2023-11-30,2023-10-26 01:25:00,2023-10-26,1,2,3,3.349819069,40.02
digitaledge2,2023-11-30,2023-10-26 01:30:00,2023-10-26,1,2,3,3.196800485,39.65
digitaledge2,2023-11-30,2023-10-26 01:35:00,2023-10-26,1,2,3,3.345374315,39.65
digitaledge2,2023-11-30,2023-10-26 01:40:00,2023-10-26,1,2,3,3.344873505,39.65
digitaledge2,2023-11-30,2023-10-26 01:45:00,2023-10-26,1,2,3,3.329460066,40.08
digitaledge2,2023-11-30,2023-10-26 01:50:00,2023-10-26,1,2,3,3.327978413,40.08
digitaledge2,2023-11-30,2023-10-26 01:55:00,2023-10-26,1,2,3,3.339606856,40.08
digitaledge2,2023-11-30,2023-10-26 02:00:00,2023-10-26,2,3,3,3.215157095,40.32
digitaledge2,2023-11-30,2023-10-26 02:05:00,2023-10-26,2,3,3,3.197517315,40.32
digitaledge2,2023-11-30,2023-10-26 02:10:00,2023-10-26,2,3,3,3.196687221,40.32
digitaledge2,2023-11-30,2023-10-26 02:15:00,2023-10-26,2,3,3,3.330019256,39.36
digitaledge2,2023-11-30,2023-10-26 02:20:00,2023-10-26,2,3,3,3.328958834,39.36
digitaledge2,2023-11-30,2023-10-26 02:25:00,2023-10-26,2,3,3,3.328771764,39.36
digitaledge2,2023-11-30,2023-10-26 02:30:00,2023-10-26,2,3,3,3.326584112,39.08
digitaledge2,2023-11-30,2023-10-26 02:35:00,2023-10-26,2,3,3,3.199836458,39.08
digitaledge2,2023-11-30,2023-10-26 02:40:00,2023-10-26,2,3,3,3.199459073,39.08
digitaledge2,2023-11-30,2023-10-26 02:45:00,2023-10-26,2,3,3,3.200209912,39.2
digitaledge2,2023-11-30,2023-10-26 02:50:00,2023-10-26,2,3,3,3.200603343,39.2
digitaledge2,2023-11-30,2023-10-26 02:55:00,2023-10-26,2,3,3,3.199150373,39.2
digitaledge2,2023-11-30,2023-10-26 03:00:00,2023-10-26,3,4,3,2.809205638,38.36
digitaledge2,2023-11-30,2023-10-26 03:05:00,2023-10-26,3,4,3,3.199187372,38.36
digitaledge2,2023-11-30,2023-10-26 03:10:00,2023-10-26,3,4,3,2.423962366,38.36
digitaledge2,2023-11-30,2023-10-26 03:15:00,2023-10-26,3,4,3,2.742110305,38.42
digitaledge2,2023-11-30,2023-10-26 03:20:00,2023-10-26,3,4,3,2.806729365,38.42
digitaledge2,2023-11-30,2023-10-26 03:25:00,2023-10-26,3,4,3,2.750960341,38.42
digitaledge2,2023-11-30,2023-10-26 03:30:00,2023-10-26,3,4,3,2.807253272,38.27
digitaledge2,2023-11-30,2023-10-26 03:35:00,2023-10-26,3,4,3,2.805912887,38.27
digitaledge2,2023-11-30,2023-10-26 03:40:00,2023-10-26,3,4,3,2.902634609,38.27
digitaledge2,2023-11-30,2023-10-26 03:45:00,2023-10-26,3,4,3,2.787101602,38.04
digitaledge2,2023-11-30,2023-10-26 03:50:00,2023-10-26,3,4,3,2.806138767,38.04
digitaledge2,2023-11-30,2023-10-26 03:55:00,2023-10-26,3,4,3,3.193473287,38.04
digitaledge2,2023-11-30,2023-10-26 04:00:00,2023-10-26,4,5,3,2.968161334,38.45
digitaledge2,2023-11-30,2023-10-26 04:05:00,2023-10-26,4,5,3,3.197168627,38.45
digitaledge2,2023-11-30,2023-10-26 04:10:00,2023-10-26,4,5,3,3.201398344,38.45
digitaledge2,2023-11-30,2023-10-26 04:15:00,2023-10-26,4,5,3,3.20042527,38.19
digitaledge2,2023-11-30,2023-10-26 04:20:00,2023-10-26,4,5,3,3.202436737,38.19
digitaledge2,2023-11-30,2023-10-26 04:25:00,2023-10-26,4,5,3,3.327159106,38.19
digitaledge2,2023-11-30,2023-10-26 04:30:00,2023-10-26,4,5,3,3.614000334,42.93
digitaledge2,2023-11-30,2023-10-26 04:35:00,2023-10-26,4,5,3,3.575311862,42.93
digitaledge2,2023-11-30,2023-10-26 04:40:00,2023-10-26,4,5,3,3.626607775,42.93
digitaledge2,2023-11-30,2023-10-26 04:45:00,2023-10-26,4,5,3,3.336641205,44.84
digitaledge2,2023-11-30,2023-10-26 04:50:00,2023-10-26,4,5,3,3.339530019,44.84
digitaledge2,2023-11-30,2023-10-26 04:55:00,2023-10-26,4,5,3,3.339442076,44.84
digitaledge2,2023-11-30,2023-10-26 05:00:00,2023-10-26,5,6,3,3.339285603,43.95
digitaledge2,2023-11-30,2023-10-26 05:05:00,2023-10-26,5,6,3,3.114515792,43.95
digitaledge2,2023-11-30,2023-10-26 05:10:00,2023-10-26,5,6,3,3.342474886,43.95
digitaledge2,2023-11-30,2023-10-26 05:15:00,2023-10-26,5,6,3,3.580915863,44.01
digitaledge2,2023-11-30,2023-10-26 05:20:00,2023-10-26,5,6,3,3.579797849,44.01
digitaledge2,2023-11-30,2023-10-26 05:25:00,2023-10-26,5,6,3,3.357690944,44.01
digitaledge2,2023-11-30,2023-10-26 05:30:00,2023-10-26,5,6,3,3.479593961,45.62
digitaledge2,2023-11-30,2023-10-26 05:35:00,2023-10-26,5,6,3,3.412945623,45.62
digitaledge2,2023-11-30,2023-10-26 05:40:00,2023-10-26,5,6,3,3.58120894,45.62
digitaledge2,2023-11-30,2023-10-26 05:45:00,2023-10-26,5,6,3,3.464317101,44.52
digitaledge2,2023-11-30,2023-10-26 05:50:00,2023-10-26,5,6,3,3.356707013,44.52
digitaledge2,2023-11-30,2023-10-26 05:55:00,2023-10-26,5,6,3,3.313779747,44.52
digitaledge2,2023-11-30,2023-10-26 06:00:00,2023-10-26,6,7,3,3.20402618,43.28
digitaledge2,2023-11-30,2023-10-26 06:05:00,2023-10-26,6,7,3,-2.45E-06,43.28
digitaledge2,2023-11-30,2023-10-26 06:10:00,2023-10-26,6,7,3,2.643073706,43.28
digitaledge2,2023-11-30,2023-10-26 06:15:00,2023-10-26,6,7,3,2.731168625,45.26
digitaledge2,2023-11-30,2023-10-26 06:20:00,2023-10-26,6,7,3,2.781079422,45.26
digitaledge2,2023-11-30,2023-10-26 06:25:00,2023-10-26,6,7,3,2.807662374,45.26
digitaledge2,2023-11-30,2023-10-26 06:30:00,2023-10-26,6,7,3,0,46.47
digitaledge2,2023-11-30,2023-10-26 06:35:00,2023-10-26,6,7,3,0,46.47
digitaledge2,2023-11-30,2023-10-26 06:40:00,2023-10-26,6,7,3,2.484169456,46.47
digitaledge2,2023-11-30,2023-10-26 06:45:00,2023-10-26,6,7,3,2.499595146,46.25
digitaledge2,2023-11-30,2023-10-26 06:50:00,2023-10-26,6,7,3,2.769638105,46.25
digitaledge2,2023-11-30,2023-10-26 06:55:00,2023-10-26,6,7,3,2.718157605,46.25
digitaledge2,2023-11-30,2023-10-26 07:00:00,2023-10-26,7,8,3,3.004325511,45.2
digitaledge2,2023-11-30,2023-10-26 07:05:00,2023-10-26,7,8,3,-1.14E-05,45.2
digitaledge2,2023-11-30,2023-10-26 07:10:00,2023-10-26,7,8,3,2.412043273,45.2
digitaledge2,2023-11-30,2023-10-26 07:15:00,2023-10-26,7,8,3,2.764171828,46.34
digitaledge2,2023-11-30,2023-10-26 07:20:00,2023-10-26,7,8,3,3.619314512,46.34
digitaledge2,2023-11-30,2023-10-26 07:25:00,2023-10-26,7,8,3,3.325741399,46.34
digitaledge2,2023-11-30,2023-10-26 07:30:00,2023-10-26,7,8,3,3.161784934,45.69
digitaledge2,2023-11-30,2023-10-26 07:35:00,2023-10-26,7,8,3,3.076885498,45.69
digitaledge2,2023-11-30,2023-10-26 07:40:00,2023-10-26,7,8,3,3.613396316,45.69
digitaledge2,2023-11-30,2023-10-26 07:45:00,2023-10-26,7,8,3,3.560834524,48.21
digitaledge2,2023-11-30,2023-10-26 07:50:00,2023-10-26,7,8,3,3.438537313,48.21
digitaledge2,2023-11-30,2023-10-26 07:55:00,2023-10-26,7,8,3,3.612015415,48.21
digitaledge2,2023-11-30,2023-10-26 08:00:00,2023-10-26,8,9,3,3.652739291,45.57
digitaledge2,2023-11-30,2023-10-26 08:05:00,2023-10-26,8,9,3,0,45.57
digitaledge2,2023-11-30,2023-10-26 08:10:00,2023-10-26,8,9,3,3.336232297,45.57
digitaledge2,2023-11-30,2023-10-26 08:15:00,2023-10-26,8,9,3,3.332353817,45.06
digitaledge2,2023-11-30,2023-10-26 08:20:00,2023-10-26,8,9,3,3.435514574,45.06
digitaledge2,2023-11-30,2023-10-26 08:25:00,2023-10-26,8,9,3,3.445082244,45.06
digitaledge2,2023-11-30,2023-10-26 08:30:00,2023-10-26,8,9,3,3.438735172,46.83
digitaledge2,2023-11-30,2023-10-26 08:35:00,2023-10-26,8,9,3,3.438083526,46.83
digitaledge2,2023-11-30,2023-10-26 08:40:00,2023-10-26,8,9,3,3.444584463,46.83
digitaledge2,2023-11-30,2023-10-26 08:45:00,2023-10-26,8,9,3,3.601857111,47.36
digitaledge2,2023-11-30,2023-10-26 08:50:00,2023-10-26,8,9,3,3.60217342,47.36
digitaledge2,2023-11-30,2023-10-26 08:55:00,2023-10-26,8,9,3,3.591361349,47.36
digitaledge2,2023-11-30,2023-10-26 09:00:00,2023-10-26,9,10,3,4.497173918,46.85
digitaledge2,2023-11-30,2023-10-26 09:05:00,2023-10-26,9,10,3,3.158195212,46.85
digitaledge2,2023-11-30,2023-10-26 09:10:00,2023-10-26,9,10,3,3.592581823,46.85
digitaledge2,2023-11-30,2023-10-26 09:15:00,2023-10-26,9,10,3,3.591061263,49.7
digitaledge2,2023-11-30,2023-10-26 09:20:00,2023-10-26,9,10,3,4.184203451,49.7
digitaledge2,2023-11-30,2023-10-26 09:25:00,2023-10-26,9,10,3,4.212247889,49.7
digitaledge2,2023-11-30,2023-10-26 09:30:00,2023-10-26,9,10,3,3.615409071,51.47
digitaledge2,2023-11-30,2023-10-26 09:35:00,2023-10-26,9,10,3,3.654543661,51.47
digitaledge2,2023-11-30,2023-10-26 09:40:00,2023-10-26,9,10,3,3.953480322,51.47
digitaledge2,2023-11-30,2023-10-26 09:45:00,2023-10-26,9,10,3,3.622455286,50.21
digitaledge2,2023-11-30,2023-10-26 09:50:00,2023-10-26,9,10,3,3.95637474,50.21
digitaledge2,2023-11-30,2023-10-26 09:55:00,2023-10-26,9,10,3,3.62748244,50.21
digitaledge2,2023-11-30,2023-10-26 10:00:00,2023-10-26,10,11,3,3.625555751,47.76
digitaledge2,2023-11-30,2023-10-26 10:05:00,2023-10-26,10,11,3,2.796806551,47.76
digitaledge2,2023-11-30,2023-10-26 10:10:00,2023-10-26,10,11,3,3.602939714,47.76
digitaledge2,2023-11-30,2023-10-26 10:15:00,2023-10-26,10,11,3,3.958604197,49.73
digitaledge2,2023-11-30,2023-10-26 10:20:00,2023-10-26,10,11,3,4.367675039,49.73
digitaledge2,2023-11-30,2023-10-26 10:25:00,2023-10-26,10,11,3,4.352530246,49.73
digitaledge2,2023-11-30,2023-10-26 10:30:00,2023-10-26,10,11,3,4.379870783,51
digitaledge2,2023-11-30,2023-10-26 10:35:00,2023-10-26,10,11,3,4.355469849,51
digitaledge2,2023-11-30,2023-10-26 10:40:00,2023-10-26,10,11,3,4.382483145,51
digitaledge2,2023-11-30,2023-10-26 10:45:00,2023-10-26,10,11,3,4.95799777,48.65
digitaledge2,2023-11-30,2023-10-26 10:50:00,2023-10-26,10,11,3,4.935049697,48.65
digitaledge2,2023-11-30,2023-10-26 10:55:00,2023-10-26,10,11,3,4.531926948,48.65
digitaledge2,2023-11-30,2023-10-26 11:00:00,2023-10-26,11,12,3,4.422326245,48.74
digitaledge2,2023-11-30,2023-10-26 11:05:00,2023-10-26,11,12,3,4.420450826,48.74
digitaledge2,2023-11-30,2023-10-26 11:10:00,2023-10-26,11,12,3,4.530928639,48.74
digitaledge2,2023-11-30,2023-10-26 11:15:00,2023-10-26,11,12,3,4.535604265,48.65
digitaledge2,2023-11-30,2023-10-26 11:20:00,2023-10-26,11,12,3,4.346875564,48.65
digitaledge2,2023-11-30,2023-10-26 11:25:00,2023-10-26,11,12,3,4.348557519,48.65
digitaledge2,2023-11-30,2023-10-26 11:30:00,2023-10-26,11,12,3,4.317883042,47.01
digitaledge2,2023-11-30,2023-10-26 11:35:00,2023-10-26,11,12,3,4.275279698,47.01
digitaledge2,2023-11-30,2023-10-26 11:40:00,2023-10-26,11,12,3,4.016006088,47.01
digitaledge2,2023-11-30,2023-10-26 11:45:00,2023-10-26,11,12,3,3.964889382,47.79
digitaledge2,2023-11-30,2023-10-26 11:50:00,2023-10-26,11,12,3,4.050903596,47.79
digitaledge2,2023-11-30,2023-10-26 11:55:00,2023-10-26,11,12,3,3.956169787,47.79
digitaledge2,2023-11-30,2023-10-26 12:00:00,2023-10-26,12,13,3,3.908491632,46.41
digitaledge2,2023-11-30,2023-10-26 12:05:00,2023-10-26,12,13,3,2.25E-07,46.41
digitaledge2,2023-11-30,2023-10-26 12:10:00,2023-10-26,12,13,3,2.789543826,46.41
digitaledge2,2023-11-30,2023-10-26 12:15:00,2023-10-26,12,13,3,3.327404381,45.42
digitaledge2,2023-11-30,2023-10-26 12:20:00,2023-10-26,12,13,3,3.596148221,45.42
digitaledge2,2023-11-30,2023-10-26 12:25:00,2023-10-26,12,13,3,3.594159932,45.42
digitaledge2,2023-11-30,2023-10-26 12:30:00,2023-10-26,12,13,3,3.595185998,44.55
digitaledge2,2023-11-30,2023-10-26 12:35:00,2023-10-26,12,13,3,3.599980202,44.55
digitaledge2,2023-11-30,2023-10-26 12:40:00,2023-10-26,12,13,3,3.98987147,44.55
digitaledge2,2023-11-30,2023-10-26 12:45:00,2023-10-26,12,13,3,3.989908719,43.38
digitaledge2,2023-11-30,2023-10-26 12:50:00,2023-10-26,12,13,3,3.986834852,43.38
digitaledge2,2023-11-30,2023-10-26 12:55:00,2023-10-26,12,13,3,4.076929988,43.38
digitaledge2,2023-11-30,2023-10-26 13:00:00,2023-10-26,13,14,3,4.325066641,44.16
digitaledge2,2023-11-30,2023-10-26 13:05:00,2023-10-26,13,14,3,5.374588241,44.16
digitaledge2,2023-11-30,2023-10-26 13:10:00,2023-10-26,13,14,3,5.375257971,44.16
digitaledge2,2023-11-30,2023-10-26 13:15:00,2023-10-26,13,14,3,5.37785941,45.84
digitaledge2,2023-11-30,2023-10-26 13:20:00,2023-10-26,13,14,3,4.988357469,45.84
digitaledge2,2023-11-30,2023-10-26 13:25:00,2023-10-26,13,14,3,5.00257032,45.84
digitaledge2,2023-11-30,2023-10-26 13:30:00,2023-10-26,13,14,3,4.591821187,45.96
digitaledge2,2023-11-30,2023-10-26 13:35:00,2023-10-26,13,14,3,4.591729386,45.96
digitaledge2,2023-11-30,2023-10-26 13:40:00,2023-10-26,13,14,3,4.981350939,45.96
digitaledge2,2023-11-30,2023-10-26 13:45:00,2023-10-26,13,14,3,4.568114448,48.62
digitaledge2,2023-11-30,2023-10-26 13:50:00,2023-10-26,13,14,3,4.57235243,48.62
digitaledge2,2023-11-30,2023-10-26 13:55:00,2023-10-26,13,14,3,4.464212819,48.62
digitaledge2,2023-11-30,2023-10-26 14:00:00,2023-10-26,14,15,3,4.573188455,45.75
digitaledge2,2023-11-30,2023-10-26 14:05:00,2023-10-26,14,15,3,4.332354218,45.75
digitaledge2,2023-11-30,2023-10-26 14:10:00,2023-10-26,14,15,3,4.365311637,45.75
digitaledge2,2023-11-30,2023-10-26 14:15:00,2023-10-26,14,15,3,4.458131733,47.79
digitaledge2,2023-11-30,2023-10-26 14:20:00,2023-10-26,14,15,3,4.447778889,47.79
digitaledge2,2023-11-30,2023-10-26 14:25:00,2023-10-26,14,15,3,4.489516593,47.79
digitaledge2,2023-11-30,2023-10-26 14:30:00,2023-10-26,14,15,3,4.487275558,49.25
digitaledge2,2023-11-30,2023-10-26 14:35:00,2023-10-26,14,15,3,4.560628235,49.25
digitaledge2,2023-11-30,2023-10-26 14:40:00,2023-10-26,14,15,3,4.606844182,49.25
digitaledge2,2023-11-30,2023-10-26 14:45:00,2023-10-26,14,15,3,4.459320579,47.84
digitaledge2,2023-11-30,2023-10-26 14:50:00,2023-10-26,14,15,3,4.527685441,47.84
digitaledge2,2023-11-30,2023-10-26 14:55:00,2023-10-26,14,15,3,4.527645489,47.84
digitaledge2,2023-11-30,2023-10-26 15:00:00,2023-10-26,15,16,3,4.451352676,50.16
digitaledge2,2023-11-30,2023-10-26 15:05:00,2023-10-26,15,16,3,4.524511949,50.16
digitaledge2,2023-11-30,2023-10-26 15:10:00,2023-10-26,15,16,3,4.402316746,50.16
digitaledge2,2023-11-30,2023-10-26 15:15:00,2023-10-26,15,16,3,4.39053153,50.63
digitaledge2,2023-11-30,2023-10-26 15:20:00,2023-10-26,15,16,3,4.47129592,50.63
digitaledge2,2023-11-30,2023-10-26 15:25:00,2023-10-26,15,16,3,4.259419399,50.63
digitaledge2,2023-11-30,2023-10-26 15:30:00,2023-10-26,15,16,3,4.433415499,50.22
digitaledge2,2023-11-30,2023-10-26 15:35:00,2023-10-26,15,16,3,4.434308826,50.22
digitaledge2,2023-11-30,2023-10-26 15:40:00,2023-10-26,15,16,3,4.462166474,50.22
digitaledge2,2023-11-30,2023-10-26 15:45:00,2023-10-26,15,16,3,4.392653536,50.4
digitaledge2,2023-11-30,2023-10-26 15:50:00,2023-10-26,15,16,3,4.436684236,50.4
digitaledge2,2023-11-30,2023-10-26 15:55:00,2023-10-26,15,16,3,4.460010371,50.4
digitaledge2,2023-11-30,2023-10-26 16:00:00,2023-10-26,16,17,3,4.444668589,51.92
digitaledge2,2023-11-30,2023-10-26 16:05:00,2023-10-26,16,17,3,4.681904253,51.92
digitaledge2,2023-11-30,2023-10-26 16:10:00,2023-10-26,16,17,3,4.552568663,51.92
digitaledge2,2023-11-30,2023-10-26 16:15:00,2023-10-26,16,17,3,4.943503385,52.28
digitaledge2,2023-11-30,2023-10-26 16:20:00,2023-10-26,16,17,3,5.011871906,52.28
digitaledge2,2023-11-30,2023-10-26 16:25:00,2023-10-26,16,17,3,4.689093188,52.28
digitaledge2,2023-11-30,2023-10-26 16:30:00,2023-10-26,16,17,3,4.569039495,52.29
digitaledge2,2023-11-30,2023-10-26 16:35:00,2023-10-26,16,17,3,4.568736984,52.29
digitaledge2,2023-11-30,2023-10-26 16:40:00,2023-10-26,16,17,3,4.572049084,52.29
digitaledge2,2023-11-30,2023-10-26 16:45:00,2023-10-26,16,17,3,4.386204319,52.95
digitaledge2,2023-11-30,2023-10-26 16:50:00,2023-10-26,16,17,3,4.458011684,52.95
digitaledge2,2023-11-30,2023-10-26 16:55:00,2023-10-26,16,17,3,4.390477693,52.95
digitaledge2,2023-11-30,2023-10-26 17:00:00,2023-10-26,17,18,3,4.368586676,53.28
digitaledge2,2023-11-30,2023-10-26 17:05:00,2023-10-26,17,18,3,4.370294164,53.28
digitaledge2,2023-11-30,2023-10-26 17:10:00,2023-10-26,17,18,3,4.259083785,53.28
digitaledge2,2023-11-30,2023-10-26 17:15:00,2023-10-26,17,18,3,4.291918052,53.06
digitaledge2,2023-11-30,2023-10-26 17:20:00,2023-10-26,17,18,3,4.374433447,53.06
digitaledge2,2023-11-30,2023-10-26 17:25:00,2023-10-26,17,18,3,4.436906739,53.06
digitaledge2,2023-11-30,2023-10-26 17:30:00,2023-10-26,17,18,3,5.784335823,53.42
digitaledge2,2023-11-30,2023-10-26 17:35:00,2023-10-26,17,18,3,5.782788299,53.42
digitaledge2,2023-11-30,2023-10-26 17:40:00,2023-10-26,17,18,3,6.321895989,53.42
digitaledge2,2023-11-30,2023-10-26 17:45:00,2023-10-26,17,18,3,6.323802001,55.43
digitaledge2,2023-11-30,2023-10-26 17:50:00,2023-10-26,17,18,3,5.790362866,55.43
digitaledge2,2023-11-30,2023-10-26 17:55:00,2023-10-26,17,18,3,5.035147255,55.43
digitaledge2,2023-11-30,2023-10-26 18:00:00,2023-10-26,18,19,3,4.597125038,49.22
digitaledge2,2023-11-30,2023-10-26 18:05:00,2023-10-26,18,19,3,5.032770267,49.22
digitaledge2,2023-11-30,2023-10-26 18:10:00,2023-10-26,18,19,3,5.777384624,49.22
digitaledge2,2023-11-30,2023-10-26 18:15:00,2023-10-26,18,19,3,5.048881207,45.45
digitaledge2,2023-11-30,2023-10-26 18:20:00,2023-10-26,18,19,3,4.716300908,45.45
digitaledge2,2023-11-30,2023-10-26 18:25:00,2023-10-26,18,19,3,5.016684304,45.45
digitaledge2,2023-11-30,2023-10-26 18:30:00,2023-10-26,18,19,3,4.525089994,46.91
digitaledge2,2023-11-30,2023-10-26 18:35:00,2023-10-26,18,19,3,4.611350334,46.91
digitaledge2,2023-11-30,2023-10-26 18:40:00,2023-10-26,18,19,3,4.604096333,46.91
digitaledge2,2023-11-30,2023-10-26 18:45:00,2023-10-26,18,19,3,4.605102519,46.44
digitaledge2,2023-11-30,2023-10-26 18:50:00,2023-10-26,18,19,3,4.606867366,46.44
digitaledge2,2023-11-30,2023-10-26 18:55:00,2023-10-26,18,19,3,4.500119972,46.44
digitaledge2,2023-11-30,2023-10-26 19:00:00,2023-10-26,19,20,3,4.495765954,45.98
digitaledge2,2023-11-30,2023-10-26 19:05:00,2023-10-26,19,20,3,4.487792272,45.98
digitaledge2,2023-11-30,2023-10-26 19:10:00,2023-10-26,19,20,3,4.477572932,45.98
digitaledge2,2023-11-30,2023-10-26 19:15:00,2023-10-26,19,20,3,4.485610511,45.63
digitaledge2,2023-11-30,2023-10-26 19:20:00,2023-10-26,19,20,3,4.48478618,45.63
digitaledge2,2023-11-30,2023-10-26 19:25:00,2023-10-26,19,20,3,4.482657804,45.63
digitaledge2,2023-11-30,2023-10-26 19:30:00,2023-10-26,19,20,3,4.480569834,45.92
digitaledge2,2023-11-30,2023-10-26 19:35:00,2023-10-26,19,20,3,4.476327328,45.92
digitaledge2,2023-11-30,2023-10-26 19:40:00,2023-10-26,19,20,3,4.466218694,45.92
digitaledge2,2023-11-30,2023-10-26 19:45:00,2023-10-26,19,20,3,4.46462651,45.75
digitaledge2,2023-11-30,2023-10-26 19:50:00,2023-10-26,19,20,3,4.471452218,45.75
digitaledge2,2023-11-30,2023-10-26 19:55:00,2023-10-26,19,20,3,4.415254995,45.75
digitaledge2,2023-11-30,2023-10-26 20:00:00,2023-10-26,20,21,3,4.35853349,45.38
digitaledge2,2023-11-30,2023-10-26 20:05:00,2023-10-26,20,21,3,4.524737296,45.38
digitaledge2,2023-11-30,2023-10-26 20:10:00,2023-10-26,20,21,3,4.49834371,45.38
digitaledge2,2023-11-30,2023-10-26 20:15:00,2023-10-26,20,21,3,4.477801477,45.45
digitaledge2,2023-11-30,2023-10-26 20:20:00,2023-10-26,20,21,3,4.474742918,45.45
digitaledge2,2023-11-30,2023-10-26 20:25:00,2023-10-26,20,21,3,4.436767074,45.45
digitaledge2,2023-11-30,2023-10-26 20:30:00,2023-10-26,20,21,3,4.520616301,46.22
digitaledge2,2023-11-30,2023-10-26 20:35:00,2023-10-26,20,21,3,4.477395974,46.22
digitaledge2,2023-11-30,2023-10-26 20:40:00,2023-10-26,20,21,3,4.469107868,46.22
digitaledge2,2023-11-30,2023-10-26 20:45:00,2023-10-26,20,21,3,4.445827888,46.38
digitaledge2,2023-11-30,2023-10-26 20:50:00,2023-10-26,20,21,3,4.359423094,46.38
digitaledge2,2023-11-30,2023-10-26 20:55:00,2023-10-26,20,21,3,4.35725144,46.38
digitaledge2,2023-11-30,2023-10-26 21:00:00,2023-10-26,21,22,3,4.326646388,46.14
digitaledge2,2023-11-30,2023-10-26 21:05:00,2023-10-26,21,22,3,31.83196371,46.14
digitaledge2,2023-11-30,2023-10-26 21:10:00,2023-10-26,21,22,3,10.69240535,46.14
digitaledge2,2023-11-30,2023-10-26 21:15:00,2023-10-26,21,22,3,5.011624308,46.41
digitaledge2,2023-11-30,2023-10-26 21:20:00,2023-10-26,21,22,3,5.025744618,46.41
digitaledge2,2023-11-30,2023-10-26 21:25:00,2023-10-26,21,22,3,4.913020978,46.41
digitaledge2,2023-11-30,2023-10-26 21:30:00,2023-10-26,21,22,3,4.606260575,46.61
digitaledge2,2023-11-30,2023-10-26 21:35:00,2023-10-26,21,22,3,4.502682759,46.61
digitaledge2,2023-11-30,2023-10-26 21:40:00,2023-10-26,21,22,3,4.518475406,46.61
digitaledge2,2023-11-30,2023-10-26 21:45:00,2023-10-26,21,22,3,4.500356017,47.69
digitaledge2,2023-11-30,2023-10-26 21:50:00,2023-10-26,21,22,3,4.590744924,47.69
digitaledge2,2023-11-30,2023-10-26 21:55:00,2023-10-26,21,22,3,4.343649022,47.69
digitaledge2,2023-11-30,2023-10-26 22:00:00,2023-10-26,22,23,3,4.336813364,46.97
digitaledge2,2023-11-30,2023-10-26 22:05:00,2023-10-26,22,23,3,5.428196568,46.97
digitaledge2,2023-11-30,2023-10-26 22:10:00,2023-10-26,22,23,3,4.992214742,46.97
digitaledge2,2023-11-30,2023-10-26 22:15:00,2023-10-26,22,23,3,4.477825497,46.8
digitaledge2,2023-11-30,2023-10-26 22:20:00,2023-10-26,22,23,3,4.626235719,46.8
digitaledge2,2023-11-30,2023-10-26 22:25:00,2023-10-26,22,23,3,4.346235769,46.8
digitaledge2,2023-11-30,2023-10-26 22:30:00,2023-10-26,22,23,3,4.518538904,46.91
digitaledge2,2023-11-30,2023-10-26 22:35:00,2023-10-26,22,23,3,4.266786074,46.91
digitaledge2,2023-11-30,2023-10-26 22:40:00,2023-10-26,22,23,3,4.270273108,46.91
digitaledge2,2023-11-30,2023-10-26 22:45:00,2023-10-26,22,23,3,4.252821929,47.07
digitaledge2,2023-11-30,2023-10-26 22:50:00,2023-10-26,22,23,3,4.394561174,47.07
digitaledge2,2023-11-30,2023-10-26 22:55:00,2023-10-26,22,23,3,4.234500484,47.07
digitaledge2,2023-11-30,2023-10-26 23:00:00,2023-10-26,23,24,3,4.150185233,47.69
digitaledge2,2023-11-30,2023-10-26 23:05:00,2023-10-26,23,24,3,5.293052467,47.69
digitaledge2,2023-11-30,2023-10-26 23:10:00,2023-10-26,23,24,3,4.91293055,47.69
